TransactionID,MemberID,ItemDescription
6035,715,Juice
6035,715,Bread
6035,715,Cereal
6035,715,Beer
6036,190,Rice
6036,190,Lettuce
6037,115,Chicken
6037,115,Cheese
6037,115,Cereal
6038,950,Water
6038,950,Lettuce
6038,950,Apples
6038,950,Cheese
6038,950,Milk
6039,233,Diaper
6039,233,Tomatoes
6039,233,Cheese
6039,233,Milk
6040,477,Pasta
6040,477,Milk
6040,477,Cheese
6041,352,Chips
6041,352,Tomatoes
6041,352,Cereal
6042,29,Tomatoes
6043,773,Cheese
6044,899,Cola
6045,345,Cereal
6046,324,Eggs
6046,324,Yogurt
6047,97,Butter
6047,97,Pasta
6047,97,Bread
6047,97,Cola
6047,97,Lettuce
6048,963,Beer
6048,963,Pasta
6049,442,Milk
6049,442,Tomatoes
6049,442,Cola
6050,611,Chips
6050,611,Tomatoes
6050,611,Bread
6050,611,Juice
6050,611,Cereal
6051,911,Beer
6051,911,Cereal
6052,564,Chips
6052,564,Chicken
6052,564,Diaper
6052,564,Cheese
6053,43,Beer
6053,43,Cheese
6053,43,Rice
6054,976,Butter
6054,976,Tomatoes
6054,976,Juice
6054,976,Bread
6054,976,Rice
6055,454,Tomatoes
6056,59,Chips
6056,59,Rice
6056,59,Cereal
6056,59,Cheese
6057,302,Lettuce
6057,302,Apples
6057,302,Butter
6057,302,Juice
6058,772,Pasta
6058,772,Chicken
6059,98,Diaper
6059,98,Water
6060,868,Rice
6060,868,Eggs
6060,868,Yogurt
6060,868,Pasta
6060,868,Apples
6061,64,Diaper
6061,64,Lettuce
6061,64,Rice
6062,537,Cheese
6062,537,Beer
6062,537,Cola
6063,476,Chips
6063,476,Cereal
6064,805,Butter
6064,805,Yogurt
6064,805,Cheese
6064,805,Pasta
6064,805,Milk
6065,201,Pasta
6065,201,Apples
6066,607,Water
6067,270,Bread
6068,539,Eggs
6068,539,Butter
6068,539,Beer
6068,539,Bread
6069,232,Chips
6069,232,Water
6069,232,Pasta
6069,232,Milk
6070,948,Chips
6071,965,Cheese
6071,965,Pasta
6071,965,Water
6071,965,Juice
6071,965,Diaper
6072,552,Cereal
6073,792,Eggs
6073,792,Cola
6073,792,Rice
6073,792,Pasta
6073,792,Bread
6074,934,Yogurt
6074,934,Eggs
6075,757,Bread
6075,757,Butter
6075,757,Chicken
6076,921,Cereal
6076,921,Water
6076,921,Eggs
6076,921,Bananas
6077,287,Pasta
6077,287,Tomatoes
6077,287,Milk
6078,130,Eggs
6078,130,Apples
6078,130,Bananas
6078,130,Beer
6079,809,Chips
6079,809,Beer
6079,809,Apples
6079,809,Diaper
6080,32,Water
6080,32,Bananas
6080,32,Beer
6081,22,Bananas
6081,22,Tomatoes
6081,22,Lettuce
6081,22,Pasta
6081,22,Bread
6082,912,Bread
6082,912,Milk
6083,601,Beer
6083,601,Water
6084,655,Apples
6084,655,Chips
6084,655,Bananas
6085,743,Pasta
6085,743,Yogurt
6085,743,Lettuce
6085,743,Juice
6086,236,Tomatoes
6086,236,Rice
6087,455,Bread
6087,455,Apples
6087,455,Milk
6087,455,Juice
6087,455,Butter
6088,572,Rice
6088,572,Tomatoes
6088,572,Water
6089,586,Cola
6089,586,Juice
6089,586,Apples
6089,586,Diaper
6090,424,Chips
6090,424,Cheese
6090,424,Yogurt
6090,424,Apples
6090,424,Water
6091,637,Butter
6091,637,Rice
6092,997,Bananas
6092,997,Beer
6092,997,Tomatoes
6092,997,Milk
6092,997,Cereal
6093,578,Bananas
6093,578,Chips
6093,578,Lettuce
6093,578,Water
6094,34,Cheese
6094,34,Butter
6095,523,Bananas
6095,523,Diaper
6095,523,Milk
6095,523,Eggs
6096,513,Chips
6097,965,Lettuce
6097,965,Yogurt
6098,181,Chips
6098,181,Lettuce
6098,181,Yogurt
6098,181,Rice
6099,131,Beer
6099,131,Apples
6100,406,Diaper
6100,406,Bread
6101,21,Diaper
6101,21,Chicken
6101,21,Chips
6101,21,Cereal
6102,940,Yogurt
6102,940,Eggs
6103,750,Beer
6103,750,Cereal
6103,750,Milk
6103,750,Yogurt
6103,750,Juice
6104,709,Juice
6104,709,Apples
6104,709,Rice
6104,709,Tomatoes
6104,709,Yogurt
6105,744,Water
6105,744,Cheese
6105,744,Rice
6105,744,Milk
6106,837,Milk
6106,837,Yogurt
6106,837,Bananas
6106,837,Eggs
6106,837,Butter
6107,489,Beer
6108,586,Cola
6108,586,Cheese
6109,769,Water
6109,769,Cereal
6109,769,Cola
6110,935,Pasta
6110,935,Yogurt
6110,935,Chicken
6111,895,Cola
6111,895,Lettuce
6111,895,Cereal
6111,895,Chips
6112,318,Chicken
6112,318,Beer
6112,318,Diaper
6113,853,Milk
6113,853,Cereal
6113,853,Chips
6113,853,Water
6114,75,Yogurt
6114,75,Eggs
6114,75,Milk
6114,75,Rice
6115,851,Cheese
6115,851,Pasta
6115,851,Chicken
6115,851,Butter
6115,851,Milk
6116,976,Juice
6116,976,Butter
6116,976,Water
6116,976,Rice
6116,976,Milk
6117,424,Beer
6118,622,Diaper
6118,622,Rice
6118,622,Yogurt
6118,622,Juice
6118,622,Eggs
6119,923,Chips
6119,923,Rice
6119,923,Lettuce
6119,923,Bread
6120,511,Milk
6121,179,Chips
6121,179,Chicken
6122,360,Chicken
6122,360,Yogurt
6123,330,Cola
6124,647,Tomatoes
6124,647,Yogurt
6124,647,Chicken
6124,647,Cheese
6125,454,Bread
6126,810,Butter
6127,837,Tomatoes
6127,837,Yogurt
6127,837,Lettuce
6128,561,Bananas
6128,561,Butter
6128,561,Milk
6128,561,Yogurt
6129,77,Rice
6129,77,Apples
6129,77,Chicken
6129,77,Bananas
6130,322,Beer
6130,322,Cheese
6130,322,Lettuce
6130,322,Cereal
6131,613,Tomatoes
6131,613,Rice
6131,613,Butter
6132,473,Pasta
6132,473,Butter
6132,473,Chips
6132,473,Cereal
6132,473,Yogurt
6133,799,Chips
6133,799,Tomatoes
6134,156,Bread
6134,156,Yogurt
6134,156,Cheese
6135,866,Bananas
6135,866,Lettuce
6135,866,Tomatoes
6135,866,Eggs
6136,203,Water
6136,203,Eggs
6137,178,Tomatoes
6137,178,Pasta
6137,178,Butter
6138,547,Water
6138,547,Lettuce
6138,547,Bananas
6139,895,Chips
6140,938,Beer
6140,938,Eggs
6140,938,Diaper
6141,538,Apples
6142,306,Water
6143,207,Lettuce
6143,207,Pasta
6144,513,Water
6144,513,Cereal
6144,513,Cola
6145,82,Cereal
6145,82,Diaper
6146,860,Beer
6147,134,Yogurt
6147,134,Bananas
6148,375,Eggs
6148,375,Cheese
6149,864,Cheese
6149,864,Diaper
6149,864,Juice
6149,864,Lettuce
6150,113,Cheese
6150,113,Yogurt
6150,113,Pasta
6151,28,Cheese
6151,28,Pasta
6151,28,Juice
6152,597,Cereal
6152,597,Butter
6152,597,Pasta
6152,597,Rice
6152,597,Cola
6153,110,Juice
6153,110,Butter
6154,702,Cereal
6154,702,Diaper
6154,702,Cola
6154,702,Pasta
6155,857,Tomatoes
6155,857,Cereal
6156,713,Tomatoes
6156,713,Lettuce
6156,713,Chips
6157,850,Water
6157,850,Cola
6157,850,Cheese
6157,850,Chicken
6157,850,Yogurt
6158,327,Bananas
6158,327,Diaper
6158,327,Milk
6159,552,Rice
6159,552,Water
6160,387,Diaper
6160,387,Chips
6160,387,Juice
6160,387,Apples
6160,387,Tomatoes
6161,129,Water
6161,129,Bananas
6161,129,Juice
6161,129,Cereal
6162,797,Chicken
6162,797,Apples
6163,626,Tomatoes
6163,626,Chicken
6164,80,Eggs
6164,80,Pasta
6164,80,Tomatoes
6165,860,Butter
6165,860,Tomatoes
6165,860,Pasta
6165,860,Eggs
6165,860,Bread
6166,638,Juice
6166,638,Beer
6166,638,Pasta
6166,638,Chicken
6167,46,Bread
6168,34,Yogurt
6168,34,Water
6168,34,Lettuce
6168,34,Cola
6169,720,Chicken
6169,720,Yogurt
6169,720,Bananas
6170,811,Butter
6170,811,Bread
6170,811,Chicken
6170,811,Bananas
6170,811,Eggs
6171,27,Chicken
6171,27,Bananas
6172,184,Chips
6173,334,Chips
6173,334,Butter
6174,267,Apples
6174,267,Pasta
6174,267,Bananas
6174,267,Lettuce
6175,842,Milk
6175,842,Beer
6175,842,Lettuce
6175,842,Chips
6175,842,Cola
6176,628,Tomatoes
6177,757,Water
6177,757,Bananas
6178,276,Bananas
6178,276,Cereal
6178,276,Water
6179,510,Juice
6179,510,Bananas
6179,510,Beer
6179,510,Cereal
6179,510,Milk
6180,335,Rice
6181,92,Diaper
6181,92,Bread
6181,92,Water
6181,92,Chicken
6182,79,Butter
6182,79,Milk
6182,79,Cereal
6182,79,Chicken
6183,931,Diaper
6183,931,Lettuce
6183,931,Cereal
6183,931,Yogurt
6183,931,Bananas
6184,412,Pasta
6185,484,Beer
6185,484,Milk
6186,653,Apples
6186,653,Cereal
6186,653,Butter
6186,653,Cola
6187,56,Beer
6187,56,Lettuce
6187,56,Cheese
6188,227,Eggs
6188,227,Juice
6188,227,Tomatoes
6188,227,Water
6188,227,Beer
6189,498,Beer
6189,498,Water
6190,902,Beer
6191,985,Beer
6192,295,Bananas
6192,295,Rice
6192,295,Chicken
6192,295,Apples
6193,548,Cheese
6193,548,Tomatoes
6193,548,Pasta
6194,958,Butter
6195,306,Rice
6195,306,Yogurt
6195,306,Chips
6196,215,Yogurt
6196,215,Cereal
6196,215,Pasta
6196,215,Beer
6196,215,Chicken
6197,942,Diaper
6198,100,Lettuce
6198,100,Butter
6198,100,Beer
6198,100,Rice
6198,100,Juice
6199,765,Rice
6199,765,Bananas
6199,765,Milk
6199,765,Apples
6200,786,Cereal
6200,786,Bread
6200,786,Butter
6201,343,Milk
6201,343,Cereal
6202,82,Cereal
6202,82,Eggs
6202,82,Juice
6202,82,Bread
6202,82,Water
6203,131,Bananas
6203,131,Pasta
6203,131,Apples
6203,131,Diaper
6204,908,Beer
6204,908,Rice
6204,908,Diaper
6205,730,Diaper
6205,730,Eggs
6206,633,Cola
6206,633,Beer
6206,633,Milk
6206,633,Diaper
6207,268,Apples
6207,268,Eggs
6208,160,Pasta
6208,160,Cola
6208,160,Chips
6209,947,Milk
6209,947,Pasta
6210,829,Bananas
6210,829,Water
6210,829,Chips
6211,238,Water
6211,238,Cereal
6211,238,Bread
6212,658,Bananas
6212,658,Cereal
6212,658,Chicken
6212,658,Cola
6212,658,Pasta
6213,548,Butter
6213,548,Pasta
6213,548,Water
6214,160,Diaper
6215,64,Bread
6216,868,Cereal
6216,868,Lettuce
6217,173,Water
6217,173,Bread
6218,424,Chips
6218,424,Milk
6218,424,Juice
6218,424,Water
6219,135,Eggs
6219,135,Lettuce
6219,135,Chips
6220,60,Cereal
6221,875,Butter
6221,875,Apples
6222,345,Apples
6222,345,Pasta
6223,158,Apples
6223,158,Cola
6223,158,Juice
6224,852,Milk
6224,852,Pasta
6225,815,Diaper
6225,815,Eggs
6225,815,Milk
6226,921,Cereal
6226,921,Milk
6226,921,Chicken
6226,921,Juice
6226,921,Chips
6227,78,Diaper
6228,221,Apples
6229,804,Tomatoes
6229,804,Milk
6230,46,Bananas
6230,46,Pasta
6230,46,Cola
6231,217,Bread
6231,217,Lettuce
6231,217,Yogurt
6231,217,Diaper
6231,217,Eggs
6232,834,Cola
6233,297,Eggs
6233,297,Cola
6233,297,Bananas
6233,297,Chips
6233,297,Cheese
6234,16,Yogurt
6234,16,Bananas
6235,301,Cola
6236,313,Rice
6236,313,Diaper
6236,313,Pasta
6236,313,Bananas
6237,20,Juice
6237,20,Butter
6237,20,Diaper
6237,20,Chicken
6238,610,Bread
6238,610,Lettuce
6239,978,Cereal
6240,929,Chicken
6240,929,Lettuce
6240,929,Rice
6241,709,Cheese
6241,709,Water
6241,709,Butter
6242,449,Chips
6242,449,Juice
6243,227,Cola
6243,227,Water
6243,227,Eggs
6244,550,Beer
6244,550,Cereal
6244,550,Cola
6244,550,Eggs
6245,235,Rice
6246,319,Beer
6246,319,Chips
6246,319,Cheese
6247,409,Cola
6247,409,Milk
6247,409,Diaper
6247,409,Bread
6248,319,Chips
6248,319,Bread
6249,41,Yogurt
6249,41,Diaper
6249,41,Bread
6250,219,Butter
6251,29,Water
6251,29,Chicken
6251,29,Cola
6252,115,Beer
6252,115,Juice
6252,115,Apples
6253,877,Eggs
6254,557,Chips
6255,274,Chicken
6255,274,Beer
6255,274,Rice
6256,106,Milk
6256,106,Pasta
6256,106,Diaper
6256,106,Yogurt
6257,90,Apples
6257,90,Beer
6257,90,Tomatoes
6257,90,Bread
6258,668,Tomatoes
6259,550,Bananas
6259,550,Pasta
6259,550,Milk
6259,550,Diaper
6260,304,Milk
6260,304,Bread
6261,471,Chicken
6261,471,Butter
6261,471,Apples
6261,471,Bread
6261,471,Lettuce
6262,705,Apples
6262,705,Rice
6262,705,Lettuce
6263,514,Beer
6264,307,Eggs
6264,307,Bread
6264,307,Cola
6265,18,Cola
6266,119,Diaper
6266,119,Beer
6266,119,Yogurt
6266,119,Apples
6266,119,Milk
6267,891,Pasta
6267,891,Bananas
6267,891,Water
6267,891,Eggs
6267,891,Juice
6268,737,Lettuce
6268,737,Juice
6268,737,Rice
6268,737,Tomatoes
6269,258,Cola
6270,688,Rice
6270,688,Yogurt
6270,688,Bread
6270,688,Cereal
6270,688,Beer
6271,586,Butter
6271,586,Eggs
6271,586,Tomatoes
6272,752,Cereal
6272,752,Diaper
6272,752,Yogurt
6273,395,Yogurt
6273,395,Diaper
6273,395,Cereal
6273,395,Pasta
6274,783,Yogurt
6274,783,Cola
6274,783,Butter
6274,783,Beer
6275,728,Butter
6275,728,Lettuce
6275,728,Milk
6276,420,Rice
6276,420,Butter
6276,420,Chips
6276,420,Apples
6277,206,Bananas
6277,206,Diaper
6277,206,Water
6277,206,Bread
6277,206,Chips
6278,483,Butter
6278,483,Chicken
6278,483,Water
6278,483,Cereal
6278,483,Pasta
6279,53,Chicken
6279,53,Butter
6279,53,Tomatoes
6280,546,Bread
6280,546,Pasta
6280,546,Cereal
6281,272,Yogurt
6281,272,Cheese
6281,272,Bread
6281,272,Pasta
6282,272,Cola
6282,272,Bananas
6282,272,Butter
6283,438,Cola
6283,438,Juice
6284,467,Rice
6284,467,Yogurt
6284,467,Diaper
6284,467,Cola
6285,941,Bananas
6286,16,Cereal
6286,16,Water
6287,937,Bread
6287,937,Butter
6287,937,Chips
6287,937,Yogurt
6287,937,Milk
6288,489,Cereal
6288,489,Beer
6288,489,Diaper
6288,489,Butter
6289,287,Milk
6290,5,Yogurt
6290,5,Cheese
6290,5,Apples
6290,5,Chips
6291,489,Milk
6291,489,Cereal
6291,489,Lettuce
6291,489,Apples
6291,489,Beer
6292,423,Chips
6293,678,Beer
6293,678,Butter
6293,678,Bread
6293,678,Juice
6293,678,Chicken
6294,701,Water
6294,701,Lettuce
6294,701,Tomatoes
6295,938,Tomatoes
6295,938,Juice
6295,938,Rice
6295,938,Bananas
6295,938,Beer
6296,627,Pasta
6296,627,Cereal
6296,627,Tomatoes
6297,753,Diaper
6297,753,Butter
6297,753,Apples
6297,753,Water
6298,57,Chicken
6298,57,Pasta
6298,57,Beer
6299,777,Bread
6299,777,Apples
6299,777,Bananas
6299,777,Yogurt
6300,710,Cheese
6300,710,Diaper
6300,710,Bananas
6301,80,Rice
6301,80,Butter
6301,80,Bread
6301,80,Eggs
6301,80,Chips
6302,478,Tomatoes
6302,478,Butter
6303,216,Beer
6303,216,Cheese
6304,820,Cola
6304,820,Cheese
6305,583,Water
6305,583,Eggs
6306,603,Cheese
6306,603,Bananas
6306,603,Tomatoes
6307,238,Yogurt
6307,238,Chicken
6307,238,Beer
6307,238,Eggs
6308,448,Pasta
6309,386,Chicken
6309,386,Rice
6309,386,Water
6310,402,Butter
6311,531,Eggs
6312,377,Cola
6312,377,Rice
6312,377,Cereal
6312,377,Bananas
6312,377,Water
6313,828,Cola
6313,828,Bananas
6313,828,Cereal
6313,828,Chicken
6313,828,Eggs
6314,290,Chicken
6314,290,Lettuce
6314,290,Eggs
6314,290,Cheese
6315,514,Apples
6316,421,Milk
6317,114,Beer
6317,114,Chips
6317,114,Tomatoes
6318,461,Chips
6318,461,Cheese
6318,461,Diaper
6319,806,Apples
6319,806,Cheese
6320,746,Rice
6320,746,Milk
6320,746,Tomatoes
6321,949,Pasta
6321,949,Bananas
6321,949,Water
6321,949,Lettuce
6322,487,Rice
6323,276,Cheese
6324,599,Cereal
6325,495,Bananas
6326,263,Eggs
6326,263,Apples
6327,581,Water
6327,581,Lettuce
6328,561,Cola
6328,561,Juice
6328,561,Beer
6328,561,Cereal
6328,561,Butter
6329,54,Diaper
6329,54,Chips
6329,54,Rice
6329,54,Pasta
6329,54,Eggs
6330,60,Eggs
6330,60,Lettuce
6331,862,Apples
6331,862,Eggs
6331,862,Cola
6331,862,Cereal
6331,862,Chicken
6332,778,Tomatoes
6332,778,Milk
6332,778,Bananas
6333,473,Tomatoes
6333,473,Chicken
6334,26,Lettuce
6334,26,Chicken
6334,26,Apples
6334,26,Cheese
6334,26,Juice
6335,977,Tomatoes
6335,977,Juice
6335,977,Cereal
6336,290,Bananas
6336,290,Chicken
6336,290,Cheese
6337,972,Bananas
6338,250,Pasta
6339,196,Milk
6339,196,Pasta
6339,196,Diaper
6339,196,Juice
6339,196,Cereal
6340,156,Milk
6340,156,Tomatoes
6340,156,Eggs
6340,156,Butter
6341,832,Cheese
6342,117,Tomatoes
6342,117,Butter
6343,259,Bread
6343,259,Butter
6344,373,Beer
6344,373,Yogurt
6345,463,Tomatoes
6346,133,Rice
6346,133,Milk
6346,133,Chicken
6346,133,Beer
6346,133,Tomatoes
6347,151,Lettuce
6347,151,Apples
6347,151,Cheese
6347,151,Milk
6348,28,Cereal
6349,216,Cheese
6349,216,Bread
6349,216,Bananas
6349,216,Diaper
6349,216,Juice
6350,24,Chicken
6350,24,Pasta
6350,24,Chips
6351,705,Water
6351,705,Butter
6351,705,Pasta
6351,705,Cola
6351,705,Yogurt
6352,261,Cheese
6352,261,Pasta
6352,261,Tomatoes
6353,313,Butter
6354,480,Chicken
6354,480,Water
6354,480,Diaper
6355,503,Milk
6355,503,Chicken
6356,469,Water
6356,469,Beer
6357,591,Milk
6357,591,Lettuce
6358,565,Bread
6358,565,Chicken
6358,565,Rice
6358,565,Diaper
6358,565,Water
6359,995,Lettuce
6359,995,Apples
6360,544,Pasta
6360,544,Tomatoes
6361,237,Beer
6361,237,Bread
6361,237,Juice
6361,237,Water
6362,334,Milk
6362,334,Lettuce
6362,334,Cola
6363,920,Chicken
6363,920,Eggs
6363,920,Rice
6364,658,Pasta
6364,658,Yogurt
6364,658,Chips
6364,658,Butter
6364,658,Bread
6365,756,Cheese
6365,756,Yogurt
6365,756,Bread
6366,876,Chicken
6366,876,Bread
6366,876,Juice
6367,466,Cereal
6367,466,Water
6368,896,Yogurt
6368,896,Beer
6368,896,Cereal
6368,896,Milk
6368,896,Pasta
6369,698,Bananas
6369,698,Chips
6369,698,Milk
6370,520,Chicken
6371,116,Rice
6372,354,Yogurt
6373,740,Cheese
6373,740,Chicken
6373,740,Juice
6374,309,Milk
6374,309,Eggs
6374,309,Rice
6374,309,Cereal
6375,550,Chips
6375,550,Eggs
6375,550,Chicken
6375,550,Juice
6375,550,Cola
6376,547,Tomatoes
6377,522,Yogurt
6377,522,Juice
6378,457,Cola
6378,457,Cereal
6378,457,Cheese
6379,738,Eggs
6379,738,Pasta
6379,738,Rice
6379,738,Yogurt
6379,738,Apples
6380,490,Pasta
6381,728,Cheese
6381,728,Bread
6381,728,Beer
6381,728,Lettuce
6381,728,Apples
6382,856,Chicken
6382,856,Water
6382,856,Bread
6382,856,Cheese
6382,856,Tomatoes
6383,225,Rice
6383,225,Water
6384,756,Cola
6384,756,Milk
6384,756,Yogurt
6385,855,Rice
6385,855,Diaper
6386,766,Bananas
6386,766,Water
6386,766,Bread
6386,766,Milk
6386,766,Tomatoes
6387,646,Water
6387,646,Tomatoes
6387,646,Juice
6387,646,Cereal
6388,687,Eggs
6388,687,Cola
6389,184,Cereal
6390,27,Bread
6390,27,Lettuce
6390,27,Butter
6390,27,Juice
6391,940,Diaper
6391,940,Bread
6391,940,Bananas
6391,940,Apples
6392,823,Water
6392,823,Pasta
6392,823,Cereal
6392,823,Chicken
6392,823,Cola
6393,283,Cola
6393,283,Rice
6393,283,Lettuce
6393,283,Yogurt
6394,18,Cereal
6394,18,Water
6394,18,Juice
6394,18,Butter
6394,18,Apples
6395,646,Yogurt
6395,646,Rice
6395,646,Beer
6395,646,Juice
6396,209,Cereal
6397,83,Lettuce
6398,89,Yogurt
6399,164,Eggs
6399,164,Butter
6399,164,Cola
6399,164,Tomatoes
6400,129,Juice
6400,129,Milk
6400,129,Butter
6400,129,Chicken
6400,129,Lettuce
6401,820,Water
6401,820,Chips
6401,820,Butter
6401,820,Juice
6401,820,Chicken
6402,135,Juice
6403,314,Cereal
6403,314,Diaper
6404,710,Lettuce
6404,710,Bread
6404,710,Chips
6404,710,Pasta
6405,774,Rice
6405,774,Cola
6405,774,Beer
6405,774,Milk
6406,922,Rice
6406,922,Eggs
6406,922,Tomatoes
6406,922,Cheese
6407,303,Bread
6407,303,Rice
6407,303,Bananas
6407,303,Diaper
6408,954,Apples
6408,954,Bananas
6408,954,Cereal
6409,133,Water
6409,133,Cheese
6409,133,Bananas
6410,950,Chips
6410,950,Tomatoes
6410,950,Cola
6410,950,Cereal
6410,950,Bread
6411,658,Apples
6411,658,Pasta
6412,129,Chicken
6413,486,Rice
6413,486,Bread
6413,486,Butter
6413,486,Cheese
6413,486,Eggs
6414,419,Diaper
6414,419,Chicken
6414,419,Rice
6415,482,Tomatoes
6415,482,Milk
6415,482,Rice
6415,482,Cereal
6416,834,Pasta
6416,834,Yogurt
6416,834,Tomatoes
6416,834,Diaper
6416,834,Rice
6417,921,Yogurt
6417,921,Juice
6418,377,Cola
6418,377,Butter
6418,377,Rice
6418,377,Pasta
6419,641,Yogurt
6419,641,Apples
6420,78,Bread
6420,78,Cereal
6420,78,Juice
6421,330,Bananas
6421,330,Yogurt
6421,330,Beer
6421,330,Chips
6422,499,Tomatoes
6422,499,Water
6423,467,Chips
6424,868,Beer
6424,868,Bread
6424,868,Cola
6424,868,Tomatoes
6424,868,Yogurt
6425,573,Rice
6426,734,Chicken
6426,734,Milk
6427,348,Butter
6427,348,Milk
6427,348,Pasta
6427,348,Cola
6427,348,Juice
6428,975,Cereal
6428,975,Milk
6428,975,Bananas
6428,975,Beer
6428,975,Cheese
6429,506,Rice
6429,506,Water
6429,506,Eggs
6430,544,Bread
6430,544,Cola
6430,544,Chips
6430,544,Diaper
6431,12,Water
6432,849,Bread
6432,849,Apples
6432,849,Water
6433,252,Butter
6433,252,Lettuce
6433,252,Chicken
6433,252,Pasta
6433,252,Milk
6434,735,Tomatoes
6434,735,Butter
6434,735,Cereal
6435,783,Water
6435,783,Tomatoes
6435,783,Cereal
6435,783,Bread
6436,692,Diaper
6436,692,Beer
6437,621,Butter
6437,621,Yogurt
6438,215,Beer
6438,215,Tomatoes
6438,215,Water
6438,215,Rice
6439,96,Beer
6439,96,Pasta
6439,96,Diaper
6439,96,Water
6439,96,Butter
6440,665,Diaper
6440,665,Tomatoes
6440,665,Rice
6440,665,Yogurt
6441,282,Beer
6441,282,Cereal
6441,282,Lettuce
6441,282,Pasta
6442,531,Cheese
6443,296,Cheese
6443,296,Eggs
6444,213,Tomatoes
6444,213,Eggs
6444,213,Rice
6445,933,Cheese
6445,933,Yogurt
6446,246,Eggs
6446,246,Apples
6447,314,Bananas
6447,314,Chips
6447,314,Cheese
6447,314,Apples
6447,314,Cola
6448,789,Milk
6448,789,Butter
6448,789,Cola
6448,789,Chicken
6449,84,Milk
6449,84,Bananas
6449,84,Lettuce
6450,439,Bananas
6450,439,Juice
6451,879,Cereal
6451,879,Water
6451,879,Eggs
6452,947,Beer
6453,244,Rice
6453,244,Butter
6453,244,Apples
6453,244,Cereal
6454,323,Beer
6454,323,Diaper
6455,591,Chicken
6455,591,Milk
6455,591,Bread
6455,591,Cheese
6456,277,Bananas
6457,836,Lettuce
6457,836,Milk
6457,836,Beer
6458,945,Cheese
6458,945,Lettuce
6458,945,Diaper
6458,945,Tomatoes
6459,704,Lettuce
6459,704,Cereal
6459,704,Yogurt
6459,704,Apples
6460,973,Bananas
6460,973,Cereal
6460,973,Eggs
6460,973,Lettuce
6461,138,Diaper
6461,138,Chicken
6461,138,Eggs
6461,138,Cola
6462,585,Chicken
6462,585,Water
6462,585,Apples
6462,585,Beer
6462,585,Eggs
6463,976,Tomatoes
6463,976,Bread
6464,223,Diaper
6464,223,Rice
6464,223,Chicken
6464,223,Eggs
6465,884,Apples
6465,884,Beer
6465,884,Rice
6466,495,Pasta
6466,495,Eggs
6466,495,Milk
6467,555,Butter
6467,555,Juice
6467,555,Beer
6468,781,Butter
6468,781,Beer
6469,61,Pasta
6469,61,Bread
